time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,timestamp,datetimes
2022-09-02 22:00:00,1586.91,1568.56,1580.03,14302.38,22570212.89,1581.11,direct,,1662156000,2022-09-02
2022-09-02 23:00:00,1582.18,1572.98,1581.11,10362.16,16345772.45,1575.91,direct,,1662159600,2022-09-02
2022-09-03 00:00:00,1582.39,1566.78,1575.91,15826.05,24931231.09,1577.37,direct,,1662163200,2022-09-03
2022-09-03 01:00:00,1578.37,1568.89,1577.37,8565.12,13472140.33,1573.72,direct,,1662166800,2022-09-03
2022-09-03 02:00:00,1573.98,1562.37,1573.72,9651.14,15127442.3,1567.64,direct,,1662170400,2022-09-03
2022-09-03 03:00:00,1567.72,1555.23,1567.64,9716.63,15163411.15,1561.58,direct,,1662174000,2022-09-03
2022-09-03 04:00:00,1568.04,1559.13,1561.58,5438.57,8506425.23,1565.54,direct,,1662177600,2022-09-03
2022-09-03 05:00:00,1573.13,1565.5,1565.54,5685.93,8920298.21,1570.96,direct,,1662181200,2022-09-03
2022-09-03 06:00:00,1572.06,1558.88,1570.96,5858.31,9169993.15,1564.93,direct,,1662184800,2022-09-03
2022-09-03 07:00:00,1567.4,1534.93,1564.93,21277.99,32952289.38,1544.46,direct,,1662188400,2022-09-03
2022-09-03 08:00:00,1552.29,1540.8,1544.46,15336.15,23690966.62,1544.8,direct,,1662192000,2022-09-03
2022-09-03 09:00:00,1554.88,1540.62,1544.8,11041.86,17114123.19,1551.84,direct,,1662195600,2022-09-03
2022-09-03 10:00:00,1559.45,1551.26,1551.84,6785.47,10552672.27,1556.16,direct,,1662199200,2022-09-03
2022-09-03 11:00:00,1556.58,1544.1,1556.16,7673.57,11894628.46,1549.29,direct,,1662202800,2022-09-03
2022-09-03 12:00:00,1558.84,1546.48,1549.29,10033.68,15587671.25,1557.48,direct,,1662206400,2022-09-03
2022-09-03 13:00:00,1565.57,1553.67,1557.48,6458.71,10070202.83,1561.7,direct,,1662210000,2022-09-03
2022-09-03 14:00:00,1562.21,1545.57,1561.7,9232.61,14329783.89,1550.24,direct,,1662213600,2022-09-03
2022-09-03 15:00:00,1552.77,1544.55,1550.24,6646.48,10290359.02,1548.35,direct,,1662217200,2022-09-03
2022-09-03 16:00:00,1555.83,1546.11,1548.35,6612.88,10259430.35,1550.64,direct,,1662220800,2022-09-03
2022-09-03 17:00:00,1555.55,1546.47,1550.64,5302.34,8218898.65,1553.89,direct,,1662224400,2022-09-03
2022-09-03 18:00:00,1557.81,1549.16,1553.89,5342.62,8305829.41,1551.27,direct,,1662228000,2022-09-03
2022-09-03 19:00:00,1562.93,1535.99,1551.27,12724.66,19693780.34,1549.55,direct,,1662231600,2022-09-03
2022-09-03 20:00:00,1553.62,1547.01,1549.55,4549.2,7055245.78,1552.92,direct,,1662235200,2022-09-03
2022-09-03 21:00:00,1556.69,1551.88,1552.92,4676.36,7269451.08,1552.49,direct,,1662238800,2022-09-03
2022-09-03 22:00:00,1560.85,1552.49,1552.49,6522.83,10156139.28,1555.81,direct,,1662242400,2022-09-03
2022-09-03 23:00:00,1558.38,1550.23,1555.81,3639.08,5656768.41,1557.54,direct,,1662246000,2022-09-03
2022-09-04 00:00:00,1561.53,1554.23,1557.54,6483.9,10102757.5,1557.66,direct,,1662249600,2022-09-04
2022-09-04 01:00:00,1561.01,1553.43,1557.66,3622.11,5637154.04,1555.42,direct,,1662253200,2022-09-04
2022-09-04 02:00:00,1558.24,1553.47,1555.42,3537.72,5502723.73,1553.8,direct,,1662256800,2022-09-04
2022-09-04 03:00:00,1555.99,1547.64,1553.8,4129.43,6406888.95,1552.27,direct,,1662260400,2022-09-04
2022-09-04 04:00:00,1556.66,1550.29,1552.27,3909.87,6072309.6,1556.25,direct,,1662264000,2022-09-04
2022-09-04 05:00:00,1556.83,1552.32,1556.25,2970.16,4616387.86,1552.81,direct,,1662267600,2022-09-04
2022-09-04 06:00:00,1554.59,1543.92,1552.81,5224.49,8093744.14,1549.09,direct,,1662271200,2022-09-04
2022-09-04 07:00:00,1550.62,1544.05,1549.09,3554.44,5501554.98,1545.75,direct,,1662274800,2022-09-04
2022-09-04 08:00:00,1555.89,1540.9,1545.75,5879.57,9107535.79,1553.58,direct,,1662278400,2022-09-04
2022-09-04 09:00:00,1560.14,1552.97,1553.58,5412.27,8425923.0,1553.08,direct,,1662282000,2022-09-04
2022-09-04 10:00:00,1557.73,1551.16,1553.08,3772.76,5866535.05,1555.24,direct,,1662285600,2022-09-04
2022-09-04 11:00:00,1563.95,1551.32,1555.24,3732.72,5811068.5,1563.95,direct,,1662289200,2022-09-04
2022-09-04 12:00:00,1582.8,1556.46,1563.95,16126.12,25299753.2,1571.2,direct,,1662292800,2022-09-04
2022-09-04 13:00:00,1572.4,1547.01,1571.2,10330.26,16096977.0,1548.94,direct,,1662296400,2022-09-04
2022-09-04 14:00:00,1554.64,1545.05,1548.94,7285.86,11299911.8,1554.45,direct,,1662300000,2022-09-04
2022-09-04 15:00:00,1561.81,1551.56,1554.45,7188.0,11186505.3,1560.76,direct,,1662303600,2022-09-04
2022-09-04 16:00:00,1570.38,1556.13,1560.76,7571.7,11835568.84,1567.8,direct,,1662307200,2022-09-04
2022-09-04 17:00:00,1575.78,1565.44,1567.8,10061.49,15796263.87,1569.77,direct,,1662310800,2022-09-04
2022-09-04 18:00:00,1573.04,1561.96,1569.77,6651.18,10426518.86,1565.61,direct,,1662314400,2022-09-04
2022-09-04 19:00:00,1570.18,1562.46,1565.61,5987.68,9379217.66,1567.24,direct,,1662318000,2022-09-04
2022-09-04 20:00:00,1573.78,1564.39,1567.24,5378.92,8440031.24,1570.73,direct,,1662321600,2022-09-04
2022-09-04 21:00:00,1581.16,1564.73,1570.73,7519.9,11836733.01,1571.32,direct,,1662325200,2022-09-04
2022-09-04 22:00:00,1572.67,1564.12,1571.32,8381.04,13147937.62,1567.05,direct,,1662328800,2022-09-04
2022-09-04 23:00:00,1580.22,1566.42,1567.05,16178.98,25476853.51,1579.06,direct,,1662332400,2022-09-04
2022-09-05 00:00:00,1592.08,1571.32,1579.06,20641.55,32631660.12,1575.35,direct,,1662336000,2022-09-05
2022-09-05 01:00:00,1584.02,1570.31,1575.35,11875.22,18732339.2,1573.15,direct,,1662339600,2022-09-05
2022-09-05 02:00:00,1577.9,1569.18,1573.15,8003.94,12597567.42,1576.61,direct,,1662343200,2022-09-05
2022-09-05 03:00:00,1578.66,1570.12,1576.61,4764.8,7506692.47,1575.84,direct,,1662346800,2022-09-05
2022-09-05 04:00:00,1580.31,1572.93,1575.84,6689.91,10546954.61,1577.29,direct,,1662350400,2022-09-05
2022-09-05 05:00:00,1577.79,1557.45,1577.29,15703.43,24554599.05,1562.14,direct,,1662354000,2022-09-05
2022-09-05 06:00:00,1570.33,1559.09,1562.14,9406.51,14726729.95,1567.46,direct,,1662357600,2022-09-05
2022-09-05 07:00:00,1568.17,1558.1,1567.46,10319.64,16133592.1,1562.57,direct,,1662361200,2022-09-05
2022-09-05 08:00:00,1566.75,1558.48,1562.57,7660.59,11976790.23,1565.33,direct,,1662364800,2022-09-05
2022-09-05 09:00:00,1569.08,1560.74,1565.33,7206.13,11278730.74,1565.56,direct,,1662368400,2022-09-05
2022-09-05 10:00:00,1568.98,1558.01,1565.56,10896.3,17037945.22,1562.82,direct,,1662372000,2022-09-05
2022-09-05 11:00:00,1566.79,1562.65,1562.84,21020.95,32918802.34,1566.0,multiply,BTC,1662375600,2022-09-05
2022-09-05 12:00:00,1576.97,1562.42,1566.65,11034.0,17321290.2,1572.7,direct,,1662379200,2022-09-05
2022-09-05 13:00:00,1582.08,1570.28,1572.7,12932.15,20376018.82,1574.41,direct,,1662382800,2022-09-05
2022-09-05 14:00:00,1593.13,1572.31,1574.41,20414.46,32325969.96,1590.25,direct,,1662386400,2022-09-05
2022-09-05 15:00:00,1606.02,1590.2,1590.25,31312.87,50052011.15,1601.0,direct,,1662390000,2022-09-05
2022-09-05 16:00:00,1610.17,1595.74,1601.0,19976.6,32012708.94,1599.51,direct,,1662393600,2022-09-05
2022-09-05 17:00:00,1601.1,1588.68,1599.51,9883.63,15754430.58,1594.02,direct,,1662397200,2022-09-05
2022-09-05 18:00:00,1598.27,1576.67,1594.02,13902.6,22033991.55,1587.02,direct,,1662400800,2022-09-05
2022-09-05 19:00:00,1591.69,1583.74,1587.02,8626.26,13689689.91,1586.89,direct,,1662404400,2022-09-05
2022-09-05 20:00:00,1599.87,1585.43,1586.89,9467.04,15105583.8,1598.02,direct,,1662408000,2022-09-05
2022-09-05 21:00:00,1603.86,1592.9,1598.02,8608.74,13756548.92,1596.92,direct,,1662411600,2022-09-05
2022-09-05 22:00:00,1606.6,1592.68,1596.92,11666.93,18657477.22,1606.55,direct,,1662415200,2022-09-05
2022-09-05 23:00:00,1629.13,1599.28,1606.55,25589.15,41340542.05,1617.5,direct,,1662418800,2022-09-05
2022-09-06 00:00:00,1672.45,1615.69,1617.5,50801.01,83503703.44,1662.42,direct,,1662422400,2022-09-06
2022-09-06 01:00:00,1675.9,1639.15,1662.42,39812.67,66198564.6,1639.58,direct,,1662426000,2022-09-06
2022-09-06 02:00:00,1646.6,1624.53,1639.58,30272.89,49515898.78,1644.17,direct,,1662429600,2022-09-06
2022-09-06 03:00:00,1645.83,1627.95,1644.17,17613.09,28837248.89,1640.09,direct,,1662433200,2022-09-06
2022-09-06 04:00:00,1653.52,1637.97,1640.09,14595.04,24007598.78,1640.51,direct,,1662436800,2022-09-06
2022-09-06 05:00:00,1663.51,1637.6,1640.51,20375.49,33655685.73,1652.75,direct,,1662440400,2022-09-06
2022-09-06 06:00:00,1676.64,1650.41,1652.75,21536.98,35846996.82,1666.37,direct,,1662444000,2022-09-06
2022-09-06 07:00:00,1671.63,1654.44,1666.37,34900.49,58045997.38,1658.68,direct,,1662447600,2022-09-06
2022-09-06 08:00:00,1667.43,1653.47,1658.68,28746.72,47697643.88,1665.23,direct,,1662451200,2022-09-06
2022-09-06 09:00:00,1665.85,1647.33,1665.23,16086.75,26651416.34,1658.11,direct,,1662454800,2022-09-06
2022-09-06 10:00:00,1668.46,1653.09,1658.11,13766.12,22897425.83,1664.04,direct,,1662458400,2022-09-06
2022-09-06 11:00:00,1677.49,1660.47,1664.04,18406.75,30708916.61,1668.39,direct,,1662462000,2022-09-06
2022-09-06 12:00:00,1686.59,1664.95,1668.39,30418.78,50978779.65,1665.11,direct,,1662465600,2022-09-06
2022-09-06 13:00:00,1671.36,1639.69,1665.11,41089.39,68142939.14,1648.74,direct,,1662469200,2022-09-06
2022-09-06 14:00:00,1669.53,1635.33,1648.74,53236.7,87834015.37,1666.11,direct,,1662472800,2022-09-06
2022-09-06 15:00:00,1673.16,1659.4,1666.11,29983.54,49966426.57,1669.77,direct,,1662476400,2022-09-06
2022-09-06 16:00:00,1675.02,1651.29,1669.77,25272.28,41985839.38,1662.01,direct,,1662480000,2022-09-06
2022-09-06 17:00:00,1662.97,1574.64,1662.01,97435.46,156333358.88,1588.51,direct,,1662483600,2022-09-06
2022-09-06 18:00:00,1592.83,1565.51,1588.51,38750.02,61166818.04,1572.98,direct,,1662487200,2022-09-06
2022-09-06 19:00:00,1582.6,1565.1,1572.98,28000.15,44108614.32,1575.86,direct,,1662490800,2022-09-06
2022-09-06 20:00:00,1583.01,1555.91,1575.86,34899.11,54808734.55,1580.92,direct,,1662494400,2022-09-06
2022-09-06 21:00:00,1588.51,1578.58,1580.92,9019.19,14285190.15,1584.78,direct,,1662498000,2022-09-06
2022-09-06 22:00:00,1586.47,1575.9,1584.78,10643.15,16816265.12,1579.74,direct,,1662501600,2022-09-06
2022-09-06 23:00:00,1581.25,1557.0,1579.74,15689.58,24599567.17,1558.9,direct,,1662505200,2022-09-06
2022-09-07 00:00:00,1567.88,1522.78,1558.9,49968.04,76919282.82,1537.67,direct,,1662508800,2022-09-07
2022-09-07 01:00:00,1538.12,1521.49,1537.67,21033.97,32211371.81,1527.18,direct,,1662512400,2022-09-07
2022-09-07 02:00:00,1529.04,1490.73,1527.18,38259.78,57629795.25,1498.31,direct,,1662516000,2022-09-07
2022-09-07 03:00:00,1513.38,1497.57,1498.31,12448.44,18753883.19,1510.48,direct,,1662519600,2022-09-07
2022-09-07 04:00:00,1515.21,1499.71,1510.48,17005.38,25640972.28,1511.74,direct,,1662523200,2022-09-07
2022-09-07 05:00:00,1518.52,1507.7,1511.74,15893.43,24067369.33,1516.43,direct,,1662526800,2022-09-07
2022-09-07 06:00:00,1526.54,1513.43,1516.43,16212.61,24633376.01,1518.95,direct,,1662530400,2022-09-07
2022-09-07 07:00:00,1521.59,1509.96,1518.95,14474.8,21963483.94,1518.47,direct,,1662534000,2022-09-07
2022-09-07 08:00:00,1523.59,1516.64,1518.47,11532.81,17524988.68,1521.03,direct,,1662537600,2022-09-07
2022-09-07 09:00:00,1525.08,1516.21,1521.03,9860.15,14987180.32,1519.05,direct,,1662541200,2022-09-07
2022-09-07 10:00:00,1521.04,1510.19,1519.05,11217.9,16986515.36,1512.21,direct,,1662544800,2022-09-07
2022-09-07 11:00:00,1518.5,1504.95,1512.21,14543.89,21990240.12,1513.91,direct,,1662548400,2022-09-07
2022-09-07 12:00:00,1517.83,1500.24,1513.91,21681.32,32717185.94,1517.27,direct,,1662552000,2022-09-07
2022-09-07 13:00:00,1549.48,1517.07,1517.27,51997.65,79936707.9,1536.62,direct,,1662555600,2022-09-07
2022-09-07 14:00:00,1549.48,1531.49,1536.62,34309.44,52889752.46,1544.21,direct,,1662559200,2022-09-07
2022-09-07 15:00:00,1550.77,1539.6,1544.21,19072.74,29468888.81,1544.52,direct,,1662562800,2022-09-07
2022-09-07 16:00:00,1559.26,1536.81,1544.52,19009.15,29449910.4,1554.46,direct,,1662566400,2022-09-07
2022-09-07 17:00:00,1573.6,1553.12,1554.46,23197.61,36247568.8,1569.67,direct,,1662570000,2022-09-07
2022-09-07 18:00:00,1580.42,1563.92,1569.67,22061.63,34676531.58,1572.44,direct,,1662573600,2022-09-07
2022-09-07 19:00:00,1581.35,1569.08,1572.44,12443.06,19597358.23,1570.72,direct,,1662577200,2022-09-07
2022-09-07 20:00:00,1653.49,1569.16,1570.72,70719.9,115023421.06,1639.61,direct,,1662580800,2022-09-07
2022-09-07 21:00:00,1652.02,1628.17,1639.61,21668.49,35551955.68,1645.74,direct,,1662584400,2022-09-07
2022-09-07 22:00:00,1656.66,1634.49,1645.74,23039.34,37935193.92,1635.72,direct,,1662588000,2022-09-07
2022-09-07 23:00:00,1641.56,1620.9,1635.72,20429.73,33368750.06,1630.0,direct,,1662591600,2022-09-07
2022-09-08 00:00:00,1636.9,1613.3,1630.0,20789.29,33791560.16,1627.95,direct,,1662595200,2022-09-08
2022-09-08 01:00:00,1628.19,1615.13,1627.95,11864.75,19247551.08,1617.16,direct,,1662598800,2022-09-08
2022-09-08 02:00:00,1632.58,1616.97,1617.16,10427.51,16943604.11,1628.41,direct,,1662602400,2022-09-08
2022-09-08 03:00:00,1631.87,1621.7,1628.41,10844.23,17666796.42,1629.54,direct,,1662606000,2022-09-08
2022-09-08 04:00:00,1647.02,1629.26,1629.54,16495.69,27030234.76,1642.71,direct,,1662609600,2022-09-08
2022-09-08 05:00:00,1643.86,1632.59,1642.71,10530.32,17236893.25,1634.73,direct,,1662613200,2022-09-08
2022-09-08 06:00:00,1638.37,1623.68,1634.73,15847.15,25852729.61,1625.85,direct,,1662616800,2022-09-08
2022-09-08 07:00:00,1630.83,1596.45,1625.85,36804.35,59239992.74,1613.59,direct,,1662620400,2022-09-08
2022-09-08 08:00:00,1626.04,1606.57,1613.59,30106.42,48697844.65,1624.36,direct,,1662624000,2022-09-08
2022-09-08 09:00:00,1625.1,1611.04,1624.36,11595.08,18751809.96,1617.96,direct,,1662627600,2022-09-08
2022-09-08 10:00:00,1639.53,1614.99,1617.96,17530.64,28596395.14,1637.18,direct,,1662631200,2022-09-08
2022-09-08 11:00:00,1644.6,1632.24,1637.18,12673.74,20758007.49,1636.16,direct,,1662634800,2022-09-08
2022-09-08 12:00:00,1646.75,1610.63,1636.16,37007.77,60237067.99,1618.4,direct,,1662638400,2022-09-08
2022-09-08 13:00:00,1646.29,1598.75,1618.4,75147.83,121916633.03,1635.47,direct,,1662642000,2022-09-08
2022-09-08 14:00:00,1644.55,1617.82,1635.47,42652.48,69663247.16,1643.92,direct,,1662645600,2022-09-08
2022-09-08 15:00:00,1654.55,1627.57,1643.92,30764.98,50465700.25,1629.75,direct,,1662649200,2022-09-08
2022-09-08 16:00:00,1635.1,1609.38,1629.75,39228.85,63593897.21,1630.46,direct,,1662652800,2022-09-08
2022-09-08 17:00:00,1639.28,1621.04,1630.46,30820.86,50297257.07,1630.85,direct,,1662656400,2022-09-08
2022-09-08 18:00:00,1636.37,1625.82,1630.85,19442.23,31705856.18,1630.69,direct,,1662660000,2022-09-08
2022-09-08 19:00:00,1649.64,1624.62,1630.69,24655.56,40273590.0,1649.38,direct,,1662663600,2022-09-08
2022-09-08 20:00:00,1662.69,1640.65,1649.38,28069.74,46358006.72,1645.12,direct,,1662667200,2022-09-08
2022-09-08 21:00:00,1645.19,1631.6,1645.12,9825.16,16106436.14,1639.58,direct,,1662670800,2022-09-08
2022-09-08 22:00:00,1639.86,1627.86,1639.58,10914.82,17819415.93,1632.17,direct,,1662674400,2022-09-08
2022-09-08 23:00:00,1638.46,1626.97,1632.17,9467.48,15469519.03,1635.6,direct,,1662678000,2022-09-08
2022-09-09 00:00:00,1645.34,1631.06,1635.6,12092.81,19835740.2,1639.86,direct,,1662681600,2022-09-09
2022-09-09 01:00:00,1647.5,1633.01,1639.86,8200.25,13440869.29,1633.3,direct,,1662685200,2022-09-09
2022-09-09 02:00:00,1646.62,1632.48,1633.3,8685.62,14251771.17,1640.57,direct,,1662688800,2022-09-09
2022-09-09 03:00:00,1674.82,1638.44,1640.57,32902.75,54651241.35,1672.47,direct,,1662692400,2022-09-09
2022-09-09 04:00:00,1705.12,1670.17,1672.47,62899.47,106380289.53,1697.07,direct,,1662696000,2022-09-09
2022-09-09 05:00:00,1715.27,1694.35,1697.07,36335.04,61976454.49,1707.24,direct,,1662699600,2022-09-09
2022-09-09 06:00:00,1716.78,1702.17,1707.24,22974.37,39234804.68,1713.03,direct,,1662703200,2022-09-09
2022-09-09 07:00:00,1714.19,1699.87,1713.03,19447.41,33193850.72,1705.74,direct,,1662706800,2022-09-09
2022-09-09 08:00:00,1715.45,1702.6,1705.74,17415.17,29739414.33,1707.22,direct,,1662710400,2022-09-09
2022-09-09 09:00:00,1707.73,1685.47,1707.22,20876.84,35358098.15,1695.65,direct,,1662714000,2022-09-09
2022-09-09 10:00:00,1711.69,1688.45,1695.65,25771.69,43847729.91,1708.2,direct,,1662717600,2022-09-09
2022-09-09 11:00:00,1708.2,1696.36,1708.2,18228.97,31044840.29,1701.33,direct,,1662721200,2022-09-09
2022-09-09 12:00:00,1744.19,1699.38,1701.33,46494.98,80281927.12,1729.27,direct,,1662724800,2022-09-09
2022-09-09 13:00:00,1731.39,1709.79,1729.27,41640.05,71580713.0,1722.22,direct,,1662728400,2022-09-09
2022-09-09 14:00:00,1732.69,1717.71,1722.22,29898.41,51574166.27,1726.8,direct,,1662732000,2022-09-09
2022-09-09 15:00:00,1735.87,1718.1,1726.8,27099.26,46782454.1,1719.61,direct,,1662735600,2022-09-09
2022-09-09 16:00:00,1722.84,1699.87,1719.61,29142.65,49879978.94,1716.21,direct,,1662739200,2022-09-09
2022-09-09 17:00:00,1722.83,1697.44,1716.21,28119.21,48134988.37,1704.77,direct,,1662742800,2022-09-09
2022-09-09 18:00:00,1710.65,1696.9,1704.77,15731.26,26781004.81,1710.3,direct,,1662746400,2022-09-09
2022-09-09 19:00:00,1726.96,1708.24,1710.3,24297.21,41697023.09,1722.29,direct,,1662750000,2022-09-09
2022-09-09 20:00:00,1730.7,1716.02,1722.29,18945.06,32637633.51,1721.69,direct,,1662753600,2022-09-09
2022-09-09 21:00:00,1725.47,1709.52,1721.69,10470.29,17994758.06,1715.21,direct,,1662757200,2022-09-09
2022-09-09 22:00:00,1724.11,1712.34,1715.21,11528.02,19820325.8,1720.58,direct,,1662760800,2022-09-09
2022-09-09 23:00:00,1731.11,1708.28,1720.58,19717.05,33882509.32,1719.35,direct,,1662764400,2022-09-09
2022-09-10 00:00:00,1722.26,1707.49,1719.35,13980.52,23958300.12,1717.77,direct,,1662768000,2022-09-10
2022-09-10 01:00:00,1732.26,1717.31,1717.77,12160.33,20960737.46,1725.37,direct,,1662771600,2022-09-10
2022-09-10 02:00:00,1743.83,1720.48,1725.37,12737.19,22047558.33,1740.83,direct,,1662775200,2022-09-10
2022-09-10 03:00:00,1742.75,1733.81,1740.83,15114.2,26270794.98,1734.69,direct,,1662778800,2022-09-10
2022-09-10 04:00:00,1745.98,1729.95,1734.69,11166.47,19389877.79,1733.2,direct,,1662782400,2022-09-10
2022-09-10 05:00:00,1739.75,1730.7,1733.2,11491.49,19944202.63,1732.45,direct,,1662786000,2022-09-10
2022-09-10 06:00:00,1736.16,1730.66,1732.45,6523.33,11308484.26,1735.24,direct,,1662789600,2022-09-10
2022-09-10 07:00:00,1737.39,1709.37,1735.24,12833.13,22108904.59,1711.46,direct,,1662793200,2022-09-10
2022-09-10 08:00:00,1720.46,1710.31,1711.46,9088.23,15605285.3,1717.04,direct,,1662796800,2022-09-10
2022-09-10 09:00:00,1724.37,1716.97,1717.04,3992.54,6870270.81,1723.46,direct,,1662800400,2022-09-10
2022-09-10 10:00:00,1728.4,1716.17,1723.46,4722.22,8136808.02,1726.91,direct,,1662804000,2022-09-10
2022-09-10 11:00:00,1729.21,1723.96,1726.91,5685.87,9818423.64,1724.91,direct,,1662807600,2022-09-10
2022-09-10 12:00:00,1734.27,1718.31,1724.91,8756.68,15111242.59,1727.51,direct,,1662811200,2022-09-10
2022-09-10 13:00:00,1729.07,1713.38,1727.51,8916.26,15348330.9,1717.26,direct,,1662814800,2022-09-10
2022-09-10 14:00:00,1721.8,1714.42,1717.26,6625.7,11389737.69,1718.47,direct,,1662818400,2022-09-10
